G23974CN	WURCS=2.0/6,8,7/[AUd1122h][a11221h-1x_1-5_7*OP^XOCCN/3O/3=O][a11221h-1x_1-5][a11222h-1x_1-5][a2112h-1x_1-5][a2122h-1x_1-5]/1-2-3-4-5-6-6-4/a?-b1_b?-c1_c?-d1_d?-e1_d?-h1_e?-f1_f?-g1
G23974CN	WURCS=2.0/6,8,7/[AUd1122h][a11221h-1x_1-5_7*OP^XOCCN/3O/3=O][a11221h-1x_1-5][a11222h-1x_1-5][a2112h-1x_1-5][a2122h-1x_1-5]/1-2-3-4-5-6-6-4/a?-b1_b?-c1_c?-d1_d?-e1_d?-h1_e?-f1_f?-g1
G16372KW	WURCS=2.0/2,2,1/[u2122h_3*OCC^SC/4O/3=O][a2122h-1x_1-5]/1-2/a?-b1
G08854RH	WURCS=2.0/2,2,1/[a2112A-1x_1-5][a2122h-1x_1-5]/1-2/a?-b1
G50894AU	WURCS=2.0/3,6,5/[u212h][a212h-1x_1-5][a211h-1x_1-4]/1-2-2-2-2-3/a?-b1_b?-c1_c?-d1_c?-f1_d?-e1
G50894AU	WURCS=2.0/3,6,5/[u212h][a212h-1x_1-5][a211h-1x_1-4]/1-2-2-2-2-3/a?-b1_b?-c1_c?-d1_c?-f1_d?-e1
G01361JC	WURCS=2.0/3,11,10/[a2122h-1x_1-5_2*NCC/3=O][a1122h-1x_1-5][a2112h-1x_1-5]/1-1-2-2-1-3-3-2-2-2-1/a?-b1_b?-c1_c?-d1_c?-h1_c?-k1_d?-e1_e?-f1_f?-g1_h?-i1_h?-j1
G93774WA	WURCS=2.0/4,7,6/[h2112h_2*NCC/3=O][a2112h-1x_1-5][a2122h-1x_1-5_2*NCC/3=O][a1221m-1x_1-5]/1-2-3-4-2-3-4/a?-b1_a?-f1_b?-c1_b?-e1_c?-d1_f?-g1
G93774WA	WURCS=2.0/4,7,6/[h2112h_2*NCC/3=O][a2112h-1x_1-5][a2122h-1x_1-5_2*NCC/3=O][a1221m-1x_1-5]/1-2-3-4-2-3-4/a?-b1_a?-f1_b?-c1_b?-e1_c?-d1_f?-g1
G13024PX	WURCS=2.0/5,7,6/[u2112h][a2211m-1x_1-5][a2122h-1x_1-5][a2112h-1x_1-4][a2122A-1x_1-5]/1-2-3-4-5-3-3/a?-b1_b?-c1_c?-d1_d?-e1_e?-f1_f?-g1
G68030FT	WURCS=2.0/2,9,8/[a1122h-1x_1-5][a2122h-1x_1-5]/1-2-2-2-2-2-1-2-1/a?-b1_a?-h1_b?-c1_c?-d1_d?-e1_e?-f1_e?-g1_h?-i1
G68030FT	WURCS=2.0/2,9,8/[a1122h-1x_1-5][a2122h-1x_1-5]/1-2-2-2-2-2-1-2-1/a?-b1_a?-h1_b?-c1_c?-d1_d?-e1_e?-f1_e?-g1_h?-i1
G07227QC	WURCS=2.0/3,4,3/[u2122h][a2112h-1x_1-5][a2112h-1x_1-5_2*NCC/3=O]/1-2-3-2/a?-b1_b?-c1_c?-d1
G78335NA	WURCS=2.0/4,14,13/[a2122h-1x_1-5_2*NCC/3=O][a1122h-1x_1-5][a2112h-1x_1-5][a1221m-1x_1-5]/1-1-2-2-1-3-3-4-2-1-3-3-4-4/a?-b1_a?-n1_b?-c1_c?-d1_c?-i1_d?-e1_e?-f1_e?-h1_f?-g1_i?-j1_j?-k1_j?-m1_k?-l1
G22529GT	WURCS=2.0/5,6,5/[h2112h_2*NCC/3=O][a2122h-1x_1-5_2*NCC/3=O][a2112h-1x_1-5][a1221m-1x_1-5][a2112h-1x_1-5_2*NCC/3=O]/1-2-3-4-5-2/a?-b1_a?-f1_b?-c1_c?-d1_c?-e1
G54186NF	WURCS=2.0/5,21,20/[a2122h-1x_1-5_2*NCC/3=O][a1122h-1x_1-5][a2112h-1x_1-5][a1221m-1x_1-5][Aad21122h-2x_2-6_5*NCCO/3=O]/1-1-2-2-1-3-1-4-3-4-1-3-3-2-1-3-5-4-1-3-3/a?-b1_b?-c1_c?-d1_c?-n1_d?-e1_d?-k1_e?-f1_e?-j1_f?-g1_g?-h1_g?-i1_k?-l1_l?-m1_n?-o1_n?-s1_o?-p1_o?-r1_p?-q2_s?-t1_t?-u1
G17486KZ	WURCS=2.0/5,7,6/[a2122h-1x_1-5][a2112h-1x_1-5][a2122h-1x_1-5_2*NCC/3=O][Aad21122h-2x_2-6_5*NCC/3=O][a1221m-1x_1-5]/1-2-2-3-2-4-5/a?-b1_b?-c1_c?-d1_d?-e1_d?-g1_e?-f2
G30128LJ	WURCS=2.0/4,14,13/[a2122h-1x_1-5_2*NCC/3=O][a1122h-1x_1-5][a2112h-1x_1-5][a1221m-1x_1-5]/1-1-2-2-1-3-3-1-3-2-1-3-3-4/a?-b1_a?-n1_b?-c1_c?-d1_c?-j1_d?-e1_d?-h1_e?-f1_f?-g1_h?-i1_j?-k1_k?-l1_l?-m1
G25820PC	WURCS=2.0/3,4,3/[a2112h-1x_1-5_2*NCC/3=O][a2112m-1x_1-5_2*NCC/3=O_4*NCC/3=O][a2122h-1x_1-5]/1-1-2-3/a?-b1_b?-c1_c?-d1
G77597IO	WURCS=2.0/3,3,2/[a2122h-1x_1-5_2*NCC/3=O][a2112m-1x_1-5][a2112h-1x_1-5]/1-2-3/a?-b1_a?-c1
G86732WC	WURCS=2.0/3,4,3/[a2112h-1x_1-5_2*NCC/3=O][a2112h-1x_1-5][a2122h-1x_1-5_2*NCC/3=O]/1-2-1-3/a?-b1_a?-d1_b?-c1
G75939OL	WURCS=2.0/4,5,4/[u1122h][a2112h-1x_1-5_6*OPO/3O/3=O][a2122h-1x_1-5][a2122h-1x_1-5_6*OPO/3O/3=O]/1-2-3-4-2/a?-b1_b?-c1_c?-d1_d?-e1
G08275UE	WURCS=2.0/4,6,5/[h2112h_2*NCC/3=O][a2112h-1x_1-5][a2122h-1x_1-5_2*NCC/3=O][a2112h-1x_1-5_6*OSO/3=O/3=O]/1-2-3-4-3-2/a?-b1_a?-e1_b?-c1_c?-d1_e?-f1
G54384CK	WURCS=2.0/5,14,13/[a2122h-1x_1-5_2*NCC/3=O][a1122h-1x_1-5][a2112h-1x_1-5][Aad21122h-2x_2-6_5*NCC/3=O][a1221m-1x_1-5]/1-1-2-2-1-3-4-1-3-2-1-3-1-5/a?-b1_a?-n1_b?-c1_c?-d1_c?-j1_d?-e1_d?-h1_e?-f1_f?-g2_h?-i1_j?-k1_j?-m1_k?-l1
G31087LV	WURCS=2.0/6,20,19/[a2122h-1x_1-5_2*NCC/3=O][a1122h-1x_1-5][a2112h-1x_1-5][a2112h-1x_1-5_2*NCC/3=O][Aad21122h-2x_2-6_5*NCC/3=O][a1221m-1x_1-5]/1-1-2-2-1-3-4-5-1-3-4-5-2-1-3-4-5-1-3-6/a?-b1_a?-t1_b?-c1_c?-d1_c?-m1_d?-e1_d?-i1_e?-f1_f?-g1_f?-h2_i?-j1_j?-k1_j?-l2_m?-n1_m?-r1_n?-o1_o?-p1_o?-q2_r?-s1
G57901KG	WURCS=2.0/3,6,5/[a2122h-1x_1-5_2*NCC/3=O][a1122h-1x_1-5][a212h-1x_1-4]/1-1-2-2-2-3/a?-b1_b?-c1_c?-d1_c?-f1_d?-e1
G46848HB	WURCS=2.0/2,7,6/[h2122h][a2122h-1x_1-5]/1-2-2-2-2-2-2/a?-b1_a?-g1_b?-c1_c?-d1_d?-e1_e?-f1
G90120SQ	WURCS=2.0/2,2,1/[a2112m-1x_1-5_2*NCC/3=O][Aad11221h-2x_2-6_5*NCC/3=O_7*N]/1-2/a?-b2
G21225BA	WURCS=2.0/3,3,2/[a211h-1x_1-5][a2211m-1x_1-5][a211h-1x_1-4]/1-2-3/a?-b1_b?-c1
G21225BA	WURCS=2.0/3,3,2/[a211h-1x_1-5][a2211m-1x_1-5][a211h-1x_1-4]/1-2-3/a?-b1_b?-c1
G41212IW	WURCS=2.0/5,18,17/[a2122h-1x_1-5_2*NCC/3=O][a1122h-1x_1-5][a2112h-1x_1-5][Aad21122h-2x_2-6_5*NCCO/3=O][a1221m-1x_1-5]/1-1-2-2-1-3-4-5-1-5-3-2-1-3-4-5-1-3/a?-b1_b?-c1_c?-d1_c?-l1_d?-e1_d?-i1_e?-f1_e?-h1_f?-g2_i?-j1_i?-k1_l?-m1_l?-q1_m?-n1_m?-p1_n?-o2_q?-r1
G26723GF	WURCS=2.0/3,4,3/[h222h][a2112h-1x_1-5_2*NCC/3=O][a2122h-1x_1-5_2*NCC/3=O]/1-2-2-3/a?-b1_b?-c1_c?-d1
G57089NP	WURCS=2.0/4,5,4/[u2122h][a2112h-1x_1-5][a2122h-1x_1-5_2*NCC/3=O][a1221m-1x_1-5]/1-2-3-4-2/a?-b1_b?-c1_c?-d1_c?-e1
G19625RK	WURCS=2.0/2,2,1/[a2112h-1x_1-5_3*OSO/3=O/3=O][a1221m-1x_1-5]/1-2/a?-b1
G41114XT	WURCS=2.0/5,11,10/[Aad1122h-2x_2-?][a11221h-1x_1-5][a2112A-1x_1-5][a2122h-1x_1-5_2*N][a2122h-1x_1-5]/1-2-2-3-4-5-5-2-2-3-5/a?-b1_b?-c1_b?-k1_c?-d1_c?-i1_d?-e1_d?-h1_e?-f1_f?-g1_i?-j1
G95936DV	WURCS=2.0/5,12,11/[h2112h_2*NCC/3=O][a2112h-1x_1-5][a2122h-1x_1-5_2*NCC/3=O][Aad21122h-2x_2-6_5*NCC/3=O][a1221m-1x_1-5]/1-2-3-2-3-2-4-3-4-3-2-5/a?-b1_a?-j1_b?-c1_b?-i2_c?-d1_d?-e1_d?-h1_e?-f1_f?-g2_j?-k1_k?-l1
G01058NI	WURCS=2.0/3,3,2/[ha122h-2x_2-5_6*Br][a2122h-1x_1-5][a2112h-1x_1-5]/1-2-3/a?-b1_b?-c1
G01058NI	WURCS=2.0/3,3,2/[ha122h-2x_2-5_6*Br][a2122h-1x_1-5][a2112h-1x_1-5]/1-2-3/a?-b1_b?-c1
G25637VW	WURCS=2.0/7,11,10/[AUd21122h][a11221h-1x_1-?][a11221h-1x_1-5][a2112A-1x_1-5][a2122h-1x_1-5_2*N][a11222h-1x_1-5][a2122h-1x_1-5]/1-2-3-4-5-6-6-6-3-7-4/a?-b1_b?-c1_b?-j1_c?-d1_c?-i1_d?-e1_e?-f1_f?-g1_g?-h1_j?-k1
G24181ZL	WURCS=2.0/3,8,7/[u2122h][a2112h-1x_1-5][a2122h-1x_1-5_2*NCC/3=O]/1-2-3-2-3-2-3-2/a?-b1_b?-c1_c?-d1_d?-e1_d?-g1_e?-f1_g?-h1
G55582YT	WURCS=2.0/3,4,3/[a2122h-1x_1-5][a2122h-1x_1-5_2*NCC/3=O][a2112h-1x_1-5]/1-1-2-3/a?-b1_b?-c1_c?-d1
G73920UL	WURCS=2.0/4,4,3/[u2122h_2*N_3*OSO/3=O/3=O][a2122A-1x_1-5][a2122h-1x_1-5_2*NCC/3=O_6*OSO/3=O/3=O][a21EEA-1x_1-5]/1-2-3-4/a?-b1_b?-c1_c?-d1
G73920UL	WURCS=2.0/4,4,3/[u2122h_2*N_3*OSO/3=O/3=O][a2122A-1x_1-5][a2122h-1x_1-5_2*NCC/3=O_6*OSO/3=O/3=O][a21EEA-1x_1-5]/1-2-3-4/a?-b1_b?-c1_c?-d1
G22798II	WURCS=2.0/4,8,7/[a1221m-1x_1-5_2*OCC/3=O][a2122A-1x_1-5][a2122h-1x_1-5][a1221m-1x_1-5]/1-2-3-4-2-3-3-3/a?-b1_b?-c1_c?-d1_c?-h1_d?-e1_e?-f1_f?-g1
G79521UA	WURCS=2.0/2,2,1/[u2211m][a1122m-1x_1-5]/1-2/a?-b1
G38290PW	WURCS=2.0/6,11,10/[h2122h_2*NCC/3=O][a2122h-1x_1-5_2*NCC/3=O][a1122h-1x_1-5][a2112h-1x_1-5_2*NCC/3=O][Aad21122h-2x_2-6_5*NCC/3=O][a2112h-1x_1-5]/1-2-3-3-2-4-5-3-2-6-5/a?-b1_b?-c1_c?-d1_c?-h1_d?-e1_e?-f1_f?-g2_h?-i1_i?-j1_j?-k2
G44240FN	WURCS=2.0/3,8,7/[axxxxh-1x_1-?_2*NCC/3=O][axxxxh-1x_1-?][axxxxh-1x_1-?_2*NCC/3=O_4*OSO/3=O/3=O]/1-1-2-2-1-3-2-2/a?-b1_b?-c1_c?-d1_c?-g1_d?-e1_e?-f1_g?-h1
G79234OJ	WURCS=2.0/1,1,0/[ad111m-1x_1-?]/1/
G94136BH	WURCS=2.0/2,4,3/[a2122h-1x_1-5][a212h-1x_1-5]/1-1-1-2/a?-b1_b?-c1_c?-d1
G98294II	WURCS=2.0/5,12,11/[a2122h-1x_1-5_2*N][Aad1122h-2x_2-6][a1122h-1x_1-5][a2122h-1x_1-5][a2112h-1x_1-5]/1-1-2-3-3-3-4-5-4-2-2-1/a?-b1_b?-c2_c?-d1_c?-k2_d?-e1_e?-f1_e?-h1_e?-j2_f?-g1_h?-i1_k?-l1
G89907WF	WURCS=2.0/4,5,4/[hxFFxh][a2122h-1x_1-5_2*NCC/3=O][a2112h-1x_1-5][a1221m-1x_1-5]/1-2-3-4-3/a?-b1_b?-c1_c?-d1_c?-e1
G89907WF	WURCS=2.0/4,5,4/[hxFFxh][a2122h-1x_1-5_2*NCC/3=O][a2112h-1x_1-5][a1221m-1x_1-5]/1-2-3-4-3/a?-b1_b?-c1_c?-d1_c?-e1
G54889CB	WURCS=2.0/5,6,5/[AUd1122h][a11221h-1x_1-5][a2122h-1x_1-5_2*NCC/3=O][a2122h-1x_1-5][Aad1122h-2x_2-6]/1-2-2-3-4-5/a?-b1_a?-f2_b?-c1_b?-e1_c?-d1
G60698WH	WURCS=2.0/4,9,8/[u2122A][a2122h-1x_1-5_2*NCC/3=O][a2122A-1x_1-5][a21EEA-1x_1-5]/1-2-3-2-3-2-3-2-4/a?-b1_b?-c1_c?-d1_d?-e1_e?-f1_f?-g1_g?-h1_h?-i1
G29119YX	WURCS=2.0/5,17,16/[a2122h-1x_1-5_2*NCC/3=O][a1122h-1x_1-5][a2112h-1x_1-5][Aad21122h-2x_2-6_5*NCC/3=O][a1221m-1x_1-5]/1-1-2-2-1-3-1-3-4-5-1-3-1-3-2-2-2/a?-b1_b?-c1_c?-d1_c?-o1_d?-e1_d?-k1_e?-f1_f?-g1_g?-h1_g?-j1_h?-i2_k?-l1_l?-m1_m?-n1_o?-p1_o?-q1
G44807YT	WURCS=2.0/2,3,2/[a2122h-1x_1-5][ad122h-1x_1-5]/1-2-1/a?-b1_b?-c1
G32434IM	WURCS=2.0/3,4,3/[ha122h-2x_2-5][a2122h-1x_1-5][a2112h-1x_1-5]/1-2-3-3/a?-b1_b?-c1_b?-d1
